k,d,ek,ed,roundSwing,adr,eadr,kast,ekast,rating,playerID,side,team,map,matchID
19.0,13.0,17.0,14.0,1.67,70.0,69.9,73.9,65.9,1.11,21065,total,Leo,anc,2389527
11.0,15.0,12.0,15.0,0.78,63.1,66.4,69.6,69.0,0.95,21651,total,Leo,anc,2389527
11.0,5.0,12.0,5.0,6.33,77.9,78.7,81.8,81.2,1.6,21650,ct,Leo,anc,2389527
11.0,5.0,10.0,5.0,1.85,107.0,97.9,72.7,51.2,1.31,19617,ct,Leo,anc,2389527
6.0,7.0,7.0,7.0,5.33,82.3,90.4,72.7,72.3,1.23,21651,ct,Leo,anc,2389527
8.0,6.0,7.0,7.0,3.56,73.0,69.0,72.7,59.8,1.09,21065,ct,Leo,anc,2389527
5.0,7.0,5.0,7.0,-6.89,47.0,48.4,72.7,68.5,0.63,22649,ct,Leo,anc,2389527
10.0,7.0,10.0,7.0,6.97,113.1,110.3,75.0,73.2,1.57,22649,t,Leo,anc,2389527
11.0,7.0,11.0,7.0,-0.06,67.3,70.8,75.0,71.4,1.13,21065,t,Leo,anc,2389527
5.0,7.0,5.0,7.0,-2.34,58.2,57.0,83.3,81.1,0.95,19617,t,Leo,anc,2389527
5.0,10.0,4.0,11.0,-1.79,69.2,63.8,83.3,75.1,0.76,21650,t,Leo,anc,2389527
5.0,8.0,5.0,8.0,-3.39,45.5,44.5,66.7,66.0,0.7,21651,t,Leo,anc,2389527
54.0,45.0,54.0,48.0,1.24,82.2,81.1,76.8,77.2,1.23,14736,total,9z,All,2389453
51.0,40.0,47.0,43.0,1.22,75.2,71.8,73.9,73.1,1.09,14737,total,9z,All,2389453
52.0,52.0,55.0,54.0,-1.39,80.6,82.8,71.0,70.9,1.04,20394,total,9z,All,2389453
47.0,46.0,48.0,47.0,-0.97,72.7,72.5,72.5,72.8,1.03,12092,total,9z,All,2389453
31.0,41.0,33.0,42.0,-3.01,50.6,51.6,69.6,65.1,0.79,22613,total,9z,All,2389453
32.0,21.0,27.0,24.0,1.62,88.2,81.2,75.0,71.8,1.15,14737,ct,9z,All,2389453
25.0,23.0,27.0,25.0,0.58,77.4,79.8,75.0,73.6,1.13,14736,ct,9z,All,2389453
29.0,23.0,28.0,25.0,-0.25,82.3,79.0,75.0,71.4,1.06,12092,ct,9z,All,2389453
24.0,29.0,24.0,32.0,-3.31,74.9,72.7,69.4,65.1,0.78,20394,ct,9z,All,2389453
13.0,18.0,14.0,18.0,-4.51,47.3,47.9,72.2,59.4,0.68,22613,ct,9z,All,2389453
29.0,22.0,28.0,23.0,1.96,87.5,82.6,78.8,81.2,1.35,14736,t,9z,All,2389453
28.0,23.0,31.0,22.0,0.71,86.7,93.7,72.7,77.3,1.32,20394,t,9z,All,2389453
19.0,19.0,20.0,20.0,0.78,61.1,61.4,72.7,74.4,1.03,14737,t,9z,All,2389453
18.0,23.0,19.0,22.0,-1.77,62.3,65.4,69.7,74.4,1.0,12092,t,9z,All,2389453
18.0,23.0,19.0,23.0,-1.38,54.2,55.6,66.7,71.3,0.9,22613,t,9z,All,2389453
54.0,50.0,57.0,52.0,1.76,83.7,85.4,73.9,76.3,1.26,18865,total,RED Canids,All,2389453
45.0,47.0,42.0,52.0,5.01,77.0,73.9,66.7,62.5,1.17,20939,total,RED Canids,All,2389453
43.0,45.0,45.0,46.0,-0.19,58.6,61.3,65.2,57.5,0.98,20026,total,RED Canids,All,2389453
43.0,46.0,44.0,47.0,-1.13,69.9,70.8,69.6,64.1,0.97,19750,total,RED Canids,All,2389453
39.0,48.0,40.0,47.0,-2.62,60.6,60.6,68.1,74.6,0.87,20085,total,RED Canids,All,2389453
24.0,24.0,23.0,28.0,7.49,88.4,85.3,66.7,57.5,1.28,20939,ct,RED Canids,All,2389453
24.0,25.0,25.0,27.0,-0.07,79.9,80.0,78.8,81.0,1.08,18865,ct,RED Canids,All,2389453
20.0,21.0,21.0,22.0,-2.49,71.3,73.1,72.7,78.4,0.92,20085,ct,RED Canids,All,2389453
19.0,21.0,20.0,24.0,-2.05,62.4,63.7,60.6,47.8,0.85,20026,ct,RED Canids,All,2389453
23.0,22.0,22.0,24.0,-3.37,63.6,63.4,72.7,60.5,0.81,19750,ct,RED Canids,All,2389453
30.0,25.0,32.0,25.0,3.43,87.1,90.3,69.4,71.9,1.43,18865,t,RED Canids,All,2389453
20.0,24.0,21.0,23.0,0.93,75.6,77.6,66.7,67.4,1.12,19750,t,RED Canids,All,2389453
24.0,24.0,25.0,23.0,1.52,55.1,59.2,69.4,66.4,1.1,20026,t,RED Canids,All,2389453
21.0,23.0,19.0,24.0,2.73,66.6,63.4,66.7,67.0,1.08,20939,t,RED Canids,All,2389453
19.0,27.0,19.0,25.0,-2.75,50.7,49.1,63.9,71.2,0.84,20085,t,RED Canids,All,2389453
16.0,13.0,17.0,13.0,2.12,92.0,95.2,88.9,96.1,1.38,12092,total,9z,nuke,2389453
12.0,11.0,11.0,11.0,0.81,64.3,62.4,66.7,65.0,0.96,14737,total,9z,nuke,2389453
13.0,17.0,14.0,17.0,-6.96,83.3,86.2,55.6,59.7,0.83,20394,total,9z,nuke,2389453
11.0,16.0,12.0,17.0,-6.53,65.4,68.9,61.1,66.2,0.76,14736,total,9z,nuke,2389453
7.0,14.0,8.0,13.0,-7.55,49.3,52.5,50.0,51.1,0.58,22613,total,9z,nuke,2389453
12.0,8.0,13.0,9.0,1.77,100.2,102.3,91.7,97.1,1.42,12092,ct,9z,nuke,2389453
9.0,6.0,8.0,6.0,3.28,78.3,74.9,66.7,59.4,1.13,14737,ct,9z,nuke,2389453
6.0,10.0,7.0,11.0,-5.05,54.8,60.0,58.3,64.3,0.7,14736,ct,9z,nuke,2389453
5.0,8.0,6.0,8.0,-6.11,55.8,60.6,66.7,69.1,0.69,22613,ct,9z,nuke,2389453
7.0,12.0,7.0,12.0,-8.96,65.3,62.2,50.0,51.4,0.51,20394,ct,9z,nuke,2389453
6.0,5.0,7.0,5.0,-2.94,119.2,134.1,66.7,76.2,1.46,20394,t,9z,nuke,2389453
4.0,5.0,4.0,4.0,2.8,75.7,81.1,83.3,94.3,1.32,12092,t,9z,nuke,2389453
5.0,6.0,5.0,6.0,-9.49,86.5,86.9,66.7,70.0,0.87,14736,t,9z,nuke,2389453
3.0,5.0,3.0,5.0,-4.11,36.3,37.5,66.7,76.2,0.62,14737,t,9z,nuke,2389453
2.0,6.0,2.0,5.0,-10.44,36.3,36.3,16.7,15.3,0.38,22613,t,9z,nuke,2389453
18.0,12.0,17.0,13.0,13.65,116.6,109.8,77.8,77.3,1.98,20939,total,RED Canids,nuke,2389453
20.0,10.0,20.0,10.0,7.51,112.0,109.0,83.3,83.3,1.88,18865,total,RED Canids,nuke,2389453
12.0,15.0,11.0,16.0,-0.02,68.8,62.7,72.2,84.2,0.95,20085,total,RED Canids,nuke,2389453
11.0,11.0,11.0,12.0,-1.12,45.6,44.7,72.2,72.5,0.95,20026,total,RED Canids,nuke,2389453
10.0,11.0,10.0,12.0,-1.91,56.1,55.5,77.8,71.5,0.88,19750,total,RED Canids,nuke,2389453
7.0,4.0,7.0,5.0,21.83,146.5,137.1,83.3,78.2,2.48,20939,ct,RED Canids,nuke,2389453
8.0,4.0,8.0,5.0,13.75,105.3,98.7,100.0,95.2,2.18,18865,ct,RED Canids,nuke,2389453
6.0,4.0,5.0,4.0,1.68,96.3,88.6,66.7,76.9,1.23,20085,ct,RED Canids,nuke,2389453
3.0,4.0,3.0,5.0,-6.48,52.2,48.1,66.7,63.1,0.62,20026,ct,RED Canids,nuke,2389453
3.0,4.0,3.0,4.0,-6.59,49.2,45.0,83.3,60.0,0.52,19750,ct,RED Canids,nuke,2389453
12.0,6.0,12.0,6.0,4.39,115.3,114.1,75.0,77.3,1.73,18865,t,RED Canids,nuke,2389453
11.0,8.0,10.0,8.0,9.56,101.7,96.2,75.0,76.9,1.73,20939,t,RED Canids,nuke,2389453
8.0,7.0,8.0,7.0,1.56,42.3,43.0,75.0,77.3,1.11,20026,t,RED Canids,nuke,2389453
7.0,7.0,7.0,8.0,0.43,59.6,60.8,75.0,77.2,1.06,19750,t,RED Canids,nuke,2389453
6.0,11.0,6.0,12.0,-0.87,55.1,49.8,75.0,87.8,0.81,20085,t,RED Canids,nuke,2389453
26.0,18.0,26.0,20.0,6.78,88.4,86.2,83.3,86.1,1.58,14736,total,9z,ovp,2389453
24.0,22.0,27.0,23.0,0.42,84.4,88.4,80.0,79.5,1.19,20394,total,9z,ovp,2389453
16.0,16.0,18.0,17.0,-0.67,54.1,56.4,80.0,74.7,0.99,22613,total,9z,ovp,2389453
20.0,19.0,18.0,21.0,-2.01,68.6,66.7,66.7,67.9,0.89,14737,total,9z,ovp,2389453
16.0,20.0,16.0,20.0,-3.79,60.1,58.9,63.3,69.6,0.83,12092,total,9z,ovp,2389453
12.0,7.0,12.0,8.0,7.21,89.3,86.8,86.7,85.5,1.57,14736,ct,9z,ovp,2389453
12.0,10.0,13.0,12.0,2.06,85.8,85.1,80.0,70.7,1.14,20394,ct,9z,ovp,2389453
14.0,10.0,11.0,12.0,0.46,93.6,85.6,73.3,73.3,1.08,14737,ct,9z,ovp,2389453
10.0,9.0,9.0,9.0,-3.55,70.8,63.2,66.7,63.3,0.84,12092,ct,9z,ovp,2389453
7.0,6.0,7.0,6.0,-3.73,49.9,49.1,80.0,63.3,0.8,22613,ct,9z,ovp,2389453
14.0,11.0,14.0,12.0,6.35,87.5,85.5,80.0,86.8,1.59,14736,t,9z,ovp,2389453
12.0,12.0,14.0,11.0,-1.22,82.9,91.7,80.0,88.3,1.23,20394,t,9z,ovp,2389453
9.0,10.0,11.0,10.0,2.39,58.2,63.7,80.0,86.1,1.17,22613,t,9z,ovp,2389453
6.0,11.0,7.0,11.0,-4.03,49.4,54.5,60.0,75.9,0.82,12092,t,9z,ovp,2389453
6.0,9.0,7.0,9.0,-4.48,43.5,47.8,60.0,62.6,0.69,14737,t,9z,ovp,2389453
24.0,19.0,27.0,20.0,4.19,79.2,83.5,60.0,54.2,1.34,20026,total,RED Canids,ovp,2389453
23.0,23.0,25.0,24.0,1.02,83.4,86.5,76.7,77.2,1.26,18865,total,RED Canids,ovp,2389453
21.0,19.0,19.0,19.0,-2.8,65.2,62.5,70.0,61.8,0.92,19750,total,RED Canids,ovp,2389453
15.0,21.0,15.0,25.0,2.47,63.3,62.0,63.3,55.1,0.92,20939,total,RED Canids,ovp,2389453
12.0,20.0,12.0,19.0,-5.62,52.7,53.8,63.3,65.9,0.68,20085,total,RED Canids,ovp,2389453
12.0,9.0,13.0,11.0,1.75,80.3,82.7,60.0,43.6,1.17,20026,ct,RED Canids,ovp,2389453
11.0,11.0,11.0,12.0,-0.81,90.5,88.9,86.7,87.1,1.13,18865,ct,RED Canids,ovp,2389453
9.0,10.0,9.0,13.0,5.75,77.3,74.3,66.7,52.0,1.09,20939,ct,RED Canids,ovp,2389453
14.0,8.0,12.0,9.0,-1.35,66.7,60.8,80.0,65.9,1.03,19750,ct,RED Canids,ovp,2389453
7.0,9.0,7.0,9.0,-4.37,64.7,68.8,80.0,81.6,0.8,20085,ct,RED Canids,ovp,2389453
12.0,10.0,14.0,9.0,6.64,78.1,84.4,60.0,64.8,1.5,20026,t,RED Canids,ovp,2389453
12.0,12.0,14.0,12.0,2.85,76.3,84.1,66.7,67.4,1.38,18865,t,RED Canids,ovp,2389453
7.0,11.0,7.0,10.0,-4.25,63.7,64.2,60.0,57.7,0.81,19750,t,RED Canids,ovp,2389453
6.0,11.0,6.0,12.0,-0.8,49.3,49.7,60.0,58.3,0.74,20939,t,RED Canids,ovp,2389453
5.0,11.0,4.0,9.0,-6.88,40.7,38.7,46.7,50.2,0.56,20085,t,RED Canids,ovp,2389453
19.0,10.0,18.0,12.0,6.18,94.0,87.0,90.5,87.3,1.56,14737,total,9z,inf,2389453
17.0,11.0,16.0,11.0,-0.01,87.8,84.4,81.0,74.1,1.23,14736,total,9z,inf,2389453
15.0,13.0,15.0,14.0,0.8,72.8,71.8,71.4,68.4,1.1,20394,total,9z,inf,2389453
15.0,13.0,14.0,14.0,0.4,74.2,72.5,71.4,57.5,1.08,12092,total,9z,inf,2389453
8.0,11.0,8.0,12.0,-2.48,46.8,44.0,71.4,63.2,0.75,22613,total,9z,inf,2389453
9.0,5.0,8.0,6.0,1.35,92.2,82.4,88.9,85.9,1.25,14737,ct,9z,inf,2389453
7.0,6.0,7.0,7.0,-2.95,87.6,94.5,77.8,66.2,1.08,14736,ct,9z,inf,2389453
7.0,6.0,6.0,7.0,2.55,77.6,74.3,66.7,50.7,1.06,12092,ct,9z,inf,2389453
5.0,7.0,5.0,8.0,-4.72,69.7,66.2,77.8,74.0,0.71,20394,ct,9z,inf,2389453
1.0,4.0,1.0,4.0,-3.68,31.4,29.2,66.7,39.8,0.5,22613,ct,9z,inf,2389453
10.0,5.0,10.0,6.0,9.8,95.4,90.5,91.7,88.4,1.8,14737,t,9z,inf,2389453
10.0,6.0,10.0,6.0,4.94,75.1,76.1,66.7,64.2,1.39,20394,t,9z,inf,2389453
10.0,5.0,8.0,5.0,2.18,87.9,76.9,83.3,79.9,1.35,14736,t,9z,inf,2389453
8.0,7.0,8.0,7.0,-1.22,71.8,71.1,75.0,62.6,1.1,12092,t,9z,inf,2389453
7.0,7.0,7.0,8.0,-1.57,58.2,55.1,75.0,80.8,0.95,22613,t,9z,inf,2389453
12.0,16.0,14.0,16.0,1.93,88.3,95.7,61.9,61.1,1.2,19750,total,RED Canids,inf,2389453
15.0,13.0,17.0,13.0,-0.57,64.7,68.4,71.4,79.0,1.12,20085,total,RED Canids,inf,2389453
12.0,14.0,10.0,13.0,1.22,62.7,60.1,61.9,60.2,0.93,20939,total,RED Canids,inf,2389453
11.0,17.0,12.0,18.0,-2.12,59.9,63.4,61.9,68.9,0.81,18865,total,RED Canids,inf,2389453
8.0,15.0,8.0,14.0,-5.65,40.4,43.8,66.7,49.3,0.59,20026,total,RED Canids,inf,2389453
8.0,10.0,7.0,10.0,2.5,73.2,73.1,58.3,54.0,0.94,20939,ct,RED Canids,inf,2389453
7.0,8.0,8.0,8.0,-2.22,67.1,70.6,66.7,75.2,0.92,20085,ct,RED Canids,inf,2389453
6.0,10.0,7.0,10.0,-4.3,67.0,75.8,58.3,54.1,0.68,19750,ct,RED Canids,inf,2389453
4.0,8.0,4.0,8.0,-4.58,45.2,47.7,58.3,45.3,0.61,20026,ct,RED Canids,inf,2389453
5.0,10.0,6.0,10.0,-6.06,54.1,59.4,58.3,66.2,0.59,18865,ct,RED Canids,inf,2389453
6.0,6.0,7.0,6.0,10.23,116.8,122.2,66.7,70.5,1.89,19750,t,RED Canids,inf,2389453
8.0,5.0,9.0,4.0,1.62,61.6,65.6,77.8,84.0,1.38,20085,t,RED Canids,inf,2389453
6.0,7.0,6.0,8.0,3.14,67.7,68.8,66.7,72.4,1.11,18865,t,RED Canids,inf,2389453
4.0,4.0,3.0,3.0,-0.47,48.8,42.7,66.7,68.6,0.92,20939,t,RED Canids,inf,2389453
4.0,7.0,4.0,6.0,-7.08,34.0,38.7,77.8,54.6,0.57,20026,t,RED Canids,inf,2389453
